line,name,url,created_at,updated_at,the_geom,cartodb_id,the_geom_webmercator
2-5,2914 Beverly Road (To Flatbush Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000D4F6D64CBE7C52C0F1BA0EB08F524440,547,0101000020110F00007868E3740A675FC18388D338DEEB5241
G,586 Lafayette Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000DAA1181DE77C52C001E6CC9347584440,548,0101000020110F00007FAB4DC84F675FC1F8C1825745F25241
7,38-23 69 Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000468EDC4E5B7952C0E8910A008E5F4440,549,0101000020110F00005B1284C849615FC1CC1B0D4A6CFA5241
4-5-6-6 Express-7-7 Express-S,101 East 41 Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000022564A658A7E52C0EC02CC6438604440,550,0101000020110F0000C058A1F9176A5FC1A9F24C502BFB5241
B-Q,657 Carlton Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000C858B830397E52C0FD955A83B2564440,551,0101000020110F0000BED7260A8E695FC1112747AE7FF05241
4-5-6-6 Express-7-7 Express-S,137 East 42 Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000DA9FE0196D7E52C021A2AD122C604440,552,0101000020110F0000496B1F37E6695FC1322529801DFB5241
B-D-E,824 7 Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000026F89DBBE17E52C0A65C9760B7614440,553,0101000020110F0000F97E7F53AC6A5FC15EE8F4B8D8FC5241
B-Q-S,462 Flatbush Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000000F16D112967D52C06BAFDE39CC544440,554,0101000020110F0000E89C26F878685FC16EDED7295FEE5241
6,1030 Longwood Avenue (To Pelham Bay Pk Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000ED085E035B7952C040D5F98D76684440,555,0101000020110F0000FC07484849615FC14D2BFC346A045341
4-5-6-6 Express,125 East 86 Street (Downtown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000675F0BBB287D52C01B745E07CE634440,556,0101000020110F0000060C4F3DBF675FC17E2A894F30FF5241
J-Z,3327 Fulton Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F1EFA9B9DC7752C022D5FCBE7F574440,557,0101000020110F00008B2F89EDBF5E5FC13E46908665F15241
A,4941 Broadway,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000060C2A16AF47A52C01002227A196F4440,558,0101000020110F0000F480F7B100645FC13F1CA87FDD0B5341
2-5,700 Pelham Parkway South,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000008837B01C837752C05CF2DBFF9E6D4440,559,0101000020110F0000E803FBB5275E5FC13FAFEC78340A5341
A-S,93-18 Liberty Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000318B6ACA157652C08309DA3C0E574440,560,0101000020110F00001F81FD2CBB5B5FC11EB80967E6F05241
2-5,692 Parkside Avenue (To Flatbush Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000B9A1CC88D27C52C0F51FC0B0FC534440,561,0101000020110F0000CE2D92D32C675FC1F20B3DD076ED5241
2-5,1842 Nostrand Avenue (To Flatbush Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F9AE4CAAB67C52C09E77A4EE03524440,562,0101000020110F00003FB9E77CFD665FC184697BCB41EB5241
A,25-04 Brookhaven Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000003AA8F8FFBD7052C0A7C125C2BD4C4440,563,0101000020110F0000411B6ED8A7525FC15C7955125BE55241
F,902 8 Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000212606FBAF7E52C00A6767E734554440,564,0101000020110F000063F21CD1576A5FC1576B9E5DD4EE5241
J-Z,75-06 Jamaica Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000001BBEE5E26F7752C050A4E8387E584440,565,0101000020110F00006DC9D20D075E5FC16BD2958C82F25241
L,9-91 Wyckoff Avenue (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000ADFB3AF0E57952C02043967B19594440,566,0101000020110F000013B8C74235625FC113449F7630F35241
A-C,1289 Fulton Street (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000020D0F0AFC87C52C0713E7FFD1B574440,567,0101000020110F0000A38EA3191C675FC190E3E0CDF5F05241
7-E-F-M-R,40-15 75 Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000000600ECEBF97852C00890AF3F895F4440,568,0101000020110F00003C5DCE5CA4605FC16E287AF666FA5241
6,250 Brook Avenue (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000C780DD17D07A52C0F3258DAA5F674440,569,0101000020110F0000267313FFC2635FC12E118A4131035341
D,4910 New Utrecht Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000003952613AAD7F52C0EE64655375514440,570,0101000020110F00008103B2FB056C5FC1B4AAE12FA2EA5241
D,7102 16 Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000001E144391EE7F52C05DB734CA334F4440,571,0101000020110F000041C7FCF7746C5FC13E2F80E71BE85241
J-M-Z,170 Marcy Avenue (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000DE5F86FF4E7D52C042523D2BB75A4440,572,0101000020110F000029DE9D3D00685FC1C39683E9FFF45241
A-C-E-L,103 8 Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000EF46DD701F8052C006B16D0ED75E4440,573,0101000020110F000085F833FCC76C5FC1363A32369FF95241
A-C,957 Fulton Street (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000CB0FCB7ABC7D52C00B888D8274574440,574,0101000020110F0000B192C034BA685FC1AFCB09F158F15241
A-C,2222 Pitkin Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000062A49115FC7852C0F694438314564440,575,0101000020110F0000B7373B09A8605FC14BCA57BFCEEF5241
E-M-R,42-01 28 Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000003885AAE80F7C52C01B46C290D55F4440,576,0101000020110F00007B57443CE2655FC1F7C98784BCFA5241
A-C,2084 Fulton Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000005035889797A52C0C2ACA8D8D1564440,577,0101000020110F000096F698F82F635FC138C827C5A2F05241
J-Z,104 Van Siclen Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000EB8DB51A127952C01F5668B5C0564440,578,0101000020110F000075397B70CD605FC1E9CCF4938FF05241
4-5-6-6 Express-7-7 Express-S,101 East 41 Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000B2AA3B6D8D7E52C0DC6E09F835604440,579,0101000020110F00009FA2A51F1D6A5FC138845A9828FB5241
F-J-M-Z,116 Delancey Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F7304499397F52C0EBCA43D2025C4440,580,0101000020110F0000A2913993416B5FC18E41D78573F65241
B-D-F-M-N-Q-R,1331 Broadway,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000BAA35C533A7F52C0F66149D01C604440,581,0101000020110F00000DAA53CF426B5FC13B65A9640CFB5241
F,956 Mc Donald Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000FC8507BE8C7E52C05E5EB989B1504440,582,0101000020110F00009AC10BF61B6A5FC115C21813C7E95241
4-5-6-6 Express-7-7 Express-S,107 East 42 Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000E50F9D35787E52C04F2004BD37604440,583,0101000020110F00002EA07E15F9695FC1B5AD32942AFB5241
E-M,28 East 53 Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000035FA4E21577E52C01486892139614440,584,0101000020110F0000A4F539E5C0695FC179BE0D2A4BFC5241
2-3-4-5-A-C-J-Z,128 William Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000B37FD52E6D8052C085C9CB10C75A4440,585,0101000020110F0000FA7BB3094C6D5FC1AFB30CB911F55241
B-Q,1713 Church Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000009B4F8230AA7D52C02B01F28A1F534440,586,0101000020110F0000BFDF6B239B685FC1FC42823F7FEC5241
7,53-02 Roosevelt Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000047778213547A52C0D13A2734465F4440,587,0101000020110F0000B5964C57F0625FC1C8A4EACD1BFA5241
B-Q,1518 Avenue H,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000071355ED6887D52C0190C9C89A1504440,588,0101000020110F00009B98877C62685FC12169392BB5E95241
D,1551 71 Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000097104988F27F52C0BEEDE8D8414F4440,589,0101000020110F000079551BB47B6C5FC1679D0EA22BE85241
J,214 Cleveland Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000EAFFFF78AF7852C031AF135800574440,590,0101000020110F0000DA364FE725605FC164B3C2D7D6F05241
E-F,111-37 75 Avenue (To Jamaica Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000C26AF500A67552C03C636439FA5B4440,591,0101000020110F000082E15B4BFD5A5FC184A09EE369F65241
2-5,3000 Church Avenue (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000082ADAD86C07C52C0BD73942F44534440,592,0101000020110F00002C15D13C0E675FC142C84844A8EC5241
L,183 Bedford Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000543C08F1487D52C0D5E396B4E25B4440,593,0101000020110F000002E1F2F3F5675FC180B6F7884FF65241
G,623 Manhattan Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000DAF981DBDA7C52C005B873ECA05C4440,594,0101000020110F00003F29CBF63A675FC1AC9489B124F75241
L,95 Bushwick Avenue (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000001808126E327C52C088256D13275B4440,595,0101000020110F0000A1CE7CDF1C665FC19027AE4B7DF55241
4-5-6-6 Express-7-7 Express-S,43 East 41 Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000024E9400A9E7E52C07D89F1AD48604440,596,0101000020110F00003E8DD457396A5FC12AF96F923DFB5241
A-C-E,815 8 Avenue (Downtown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000B9D1BBD2207F52C0B0E51A6D93614440,597,0101000020110F0000C37ACB7D176B5FC1AFA30069B0FC5241
B-D-F-M-N-Q-R,441 7 Avenue (Corner Of Broadway And W 35 St),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000074C2AD2F3B7F52C003DF136814604440,598,0101000020110F000067A48E45446B5FC1D031CFF702FB5241
1-2-3-7-7 Express-S-A-C-E-N-Q-R,7 Times Square,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000043E9C0F5287F52C063015351BC604440,599,0101000020110F000046840350256B5FC154988C38BFFB5241
A-C-E-B-D-F-M,378 6 Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000D2B5608AFB7F52C01611CB1FD55D4440,600,0101000020110F000042993C018B6C5FC1427E381A7EF85241
E-J-Z,93-01 Sutphin Boulevard,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000004EB22332AC7352C014C0D653AB594440,601,0101000020110F00006A65F720A2575FC1F34784D7D3F35241
G,1 Boerum Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000FD4A6EC2CD7C52C04493AB81505A4440,602,0101000020110F0000994D41B724675FC160286AE48CF45241
7,41-31 53 Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000E454F7C3527A52C00ADD67D64F5F4440,603,0101000020110F0000E143581DEE625FC14171959A26FA5241
7,81-20 Roosevelt Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000DE10217D937852C0802FC6ABAC5F4440,604,0101000020110F00006201C15EF65F5FC1CE9C2BAC8EFA5241
1-2-3,401 7 Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000263F4998697F52C08233E88502604440,605,0101000020110F00004EDFF619936B5FC176F43AEBEEFA5241
N,275 Kings Highway,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F60A9F47BF7E52C09F9C28BC7B4D4440,606,0101000020110F0000F9FCD8CD716A5FC1B4BF01952FE65241
J-M-Z,302 Broadway (To Queens And Canarsie Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000E9E3C6B94D7D52C00FCF3E50A75A4440,607,0101000020110F0000530A4D14FE675FC16975D825EEF45241
A-C,1 Greene Avenue (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000A00132384A7E52C0C29B6667D1574440,608,0101000020110F0000C3BA28F7AA695FC1423669FBC0F15241
A-C-F,368 Jay Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000000CD369337F52C0CA31678CA0584440,609,0101000020110F0000CCDF9611376B5FC1164494FFA8F25241
A-S,105-02 86 Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000006BEBD88D917652C048155B3DFE564440,610,0101000020110F0000F77F7C668D5C5FC11230717CD4F05241
J-M,394 Broadway,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000006D581A6A147D52C0C5D99A66815A4440,611,0101000020110F0000307BFCBA9C675FC1A92DD9ABC3F45241
F,88-01 180 Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000D2C24FD7137252C0E5F347EA3D5B4440,612,0101000020110F000077663F7FEC545FC1F062D9E296F55241
2-5,2848 Church Avenue (To Flatbush Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000039F3963AC87C52C0B899D7EC48534440,613,0101000020110F0000136E4E521B675FC18C5D6F92ADEC5241
A-S,88-04 Liberty Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000664984D26C7652C036510DB501574440,614,0101000020110F000020AAFB014F5C5FC144C4945ED8F05241
A-S,118-16 Liberty Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000009D23CD04C37452C0AD26F8C3CF574440,615,0101000020110F0000FA6BCEBC7B595FC1381BA425BFF15241
3-4,624 Livonia Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000028FA0D863A7952C052A0DD9C11554440,616,0101000020110F0000A01E7D1812615FC15D37F7D9ACEE5241
3-4,632 Ashford Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000085D4D1D6887852C0782659F44E554440,617,0101000020110F00007AC6D747E45F5FC1E174B488F1EE5241
7-7 Express,38-10 Junction Boulevard,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000D72B1450A87752C0ED22FC78E85F4440,619,0101000020110F00000CE36AE6665E5FC11BE8C9B6D1FA5241
7-E-F-M-R,40-02 75 Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000002D591B70017952C011EB1223975F4440,620,0101000020110F000084563A21B1605FC108EC308876FA5241
E-F,9 Kew Gardens Road,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F1310EA11F7552C0CDC57285585B4440,621,0101000020110F0000C264A90B195A5FC19A1894B2B4F55241
E-M-R,48-02 Broadway (To Jamaica Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000D8DB1A66687A52C045B6F8E3BD604440,622,0101000020110F000096486EDC12635FC13A41FEFBC0FB5241
7-7 Express,40-01 Junction Boulevard,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F5E8357BA07752C031998C19E15F4440,623,0101000020110F00000677F298595E5FC1E34CD372C9FA5241
B-D-F-M-N-Q-R,1282 Broadway,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000A0824604367F52C027778CBDF25F4440,624,0101000020110F0000F69C9F7D3B6B5FC16368A039DDFA5241
2-3-4,469 Bergen Street (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000003DBDCCD7657E52C0392DE82329574440,625,0101000020110F000079A6FDE2D9695FC1F5C7028804F15241
N-Q-R,742 7 Avenue (Downtown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000074D709D3F77E52C0249931815B614440,626,0101000020110F0000C9E2CCD9D16A5FC1D6FDC6B471FC5241
L-M,54-00 Myrtle Avenue,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000001C257A0C487A52C0C340572C88594440,627,0101000020110F000041AC40E9DB625FC1C012D375ACF35241
A-C,1492 Fulton Street (To Queens Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000FAEA99E83A7C52C06BD10FAF02574440,628,0101000020110F0000AC3E5A462B665FC1B8D09176D9F05241
4-6-6 Express,52 East 32 Street (Downtown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000B86A7486E27E52C0CEB00110775F4440,629,0101000020110F0000DCCA09ACAD6A5FC10C48569352FA5241
1,3180 Broadway,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000021D45E60567D52C071C06DCD56684440,630,0101000020110F000016C802C60C685FC1B88C1F9346045341
2-3-4-5-A-C-J-Z,69 John Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000008307FCA36F8052C062CBF204C25A4440,631,0101000020110F00005C666036506D5FC13894A8110CF55241
B-Q,1512 Beverly Road,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F0CB64F9BA7D52C09E626C0377524440,632,0101000020110F00009EC91CA6B7685FC16BD07C9AC2EB5241
J-Z,1772 Broadway,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000000392966C3C7A52C00A81717D58574440,633,0101000020110F000033E0672AC8625FC183716E8F39F15241
A-C,2059 Fulton Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000004DD61F49497A52C0F3527177D6564440,634,0101000020110F0000361D1C03DE625FC13B30BDF1A7F05241
E-M-R,34-02 Steinway Street,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000024024D0AF37A52C07BB93DBAD8604440,635,0101000020110F0000F53E7F5BFE635FC14E2FEB12DFFB5241
A-C,Oxford St & Fulton Ave At Ne Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000343EE9D8417E52C015074008C8574440,636,0101000020110F0000713D93BE9C695FC18823547CB6F15241
2-5,Nostrand Ave & Flatbush Ave At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000C4A13007A27C52C0534BC256FE504440,637,0101000020110F0000620D036FDA665FC1B474CC051DEA5241
2-5,Nostrand Ave & Flatbush Ave At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000003AD50711A97C52C0C2636AF50E514440,638,0101000020110F0000B19A9E63E6665FC19A724B9F2FEA5241
2-5,Nostrand Ave & Flatbush Ave At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000008974D7D2A37C52C08D9FF59CF4504440,639,0101000020110F000067C9C67BDD665FC16DA26A2312EA5241
2-5,Nostrand Ave & Newkirk Ave At Sw Corner (To Flatbush Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000008322E188B57C52C037ADDE9EE7514440,640,0101000020110F0000C0C54B91FB665FC16E0C6D1B22EB5241
2-5,Nostrand Ave & Church Ave At Nw Corner (To Flatbush Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000007B9E265CC87C52C0E24B3E9B55534440,641,0101000020110F00008A3E508B1B675FC1819E89C4BBEC5241
2-5,Nostrand Ave & Sterling St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000003137A0FCDD7C52C0D6EA8753E6544440,642,0101000020110F0000D1C6924740675FC1B24CCF627CEE5241
2-5,Nostrand Ave & President St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000009E84DA76DA7C52C00C78339886554440,643,0101000020110F0000758AD24B3A675FC16DC190D52FEF5241
3-4,Nostrand Ave & Eastern Pkwy At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000002D2CFDC6D77C52C03D28DA87BC554440,644,0101000020110F000008466ABB35675FC1A6E5653A6CEF5241
3-4,Kingston Ave & Eastern Pkwy At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000007814CA694F7C52C095F3ECF2AD554440,645,0101000020110F0000BA74A01A4E665FC1B22A7EE65BEF5241
